id,DayofWeek,CRSDepTime,UniqueCarrier,FlightNum,Origin,Dest,ArrDelay
49456,2,1330,AA,36.0,LAX,IAD,-3
49457,2,1335,US,340.0,PIT,IAD,11
49458,2,1345,UA,941.0,IAD,ORD,-13
49459,2,1350,NW,1167.0,IAD,MEM,-10
49460,2,1350,UA,563.0,IAD,DFW,-29
49461,2,1355,UA,1091.0,IAD,IAH,5
49462,2,1355,UA,191.0,IAD,LAX,0
49463,2,1355,UA,1427.0,IAD,TPA,-4
49464,2,1355,UA,59.0,IAD,SFO,-15
49465,2,1358,AA,193.0,ROC,IAD,0
49466,2,1400,UA,1043.0,IAD,MSY,15
49467,2,1400,UA,995.0,IAD,ATL,5
49468,2,1405,UA,907.0,IAD,MCO,1
49469,2,1405,UA,1595.0,IAD,PBI,-3
49470,2,1405,UA,226.0,ORD,IAD,9
49471,2,1425,UA,283.0,IAD,DEN,-30
49472,2,1433,AA,338.0,DFW,IAD,-1
49473,2,1440,UA,1149.0,BOS,IAD,-11
49474,2,1440,UA,565.0,BTV,IAD,-3
49475,2,1445,UA,1155.0,BDL,IAD,-10
49476,2,1455,UA,1257.0,EWR,IAD,-5
49477,2,1500,UA,1277.0,BUF,IAD,9
49478,2,1500,UA,1261.0,SYR,IAD,-5
49479,2,1500,UA,915.0,LGA,IAD,2
49480,2,1510,CO,1675.0,IAD,DEN,-20
49481,2,1520,UA,1294.0,IAD,EWR,-5
49482,2,1520,UA,1554.0,IAD,BDL,1
49483,2,1520,UA,1052.0,IAD,BOS,2
49484,2,1520,UA,344.0,DEN,IAD,137
49485,2,1521,DL,742.0,ATL,IAD,2
49486,2,1525,UA,1283.0,IAD,CLE,-12
49487,2,1525,UA,1405.0,IAD,DTW,-1
49488,2,1530,UA,1478.0,IAD,ROC,-5
49489,2,1539,AA,193.0,IAD,DFW,-13
49490,2,1550,UA,910.0,IAD,LGA,0
49491,2,1550,NW,1166.0,MEM,IAD,12
49492,2,1610,US,217.0,IAD,PIT,1
49493,2,1610,NW,272.0,DTW,IAD,-5
49494,2,1615,UA,1032.0,IAH,IAD,-7
49495,2,1620,DL,573.0,IAD,ATL,3
49496,2,1625,NW,733.0,IAD,MSP,-11
49497,2,1626,DL,932.0,SLC,IAD,21
49498,2,1630,UA,1022.0,IAD,PHL,9
49499,2,1630,UA,918.0,MSY,IAD,3
49500,2,1630,UA,1028.0,DFW,IAD,24
49501,2,1640,UA,501.0,IAD,ORD,54
49502,2,1644,DL,934.0,ATL,IAD,51
49503,2,1645,US,712.0,PIT,IAD,-2
49504,2,1645,UA,1277.0,IAD,CAE,-12
49505,2,1650,UA,674.0,ORD,IAD,29
49506,2,1653,UA,1155.0,IAD,SDF,-14
49507,2,1655,UA,1149.0,IAD,RDU,-4
49508,2,1655,UA,565.0,IAD,DFW,-22
49509,2,1655,UA,1257.0,IAD,JAX,-3
49510,2,1700,UA,1076.0,IAD,BDL,8
49511,2,1705,UA,57.0,IAD,SFO,-9
49512,2,1710,UA,55.0,IAD,LAX,1
49513,2,1715,UA,1068.0,IAD,BOS,6
49514,2,1715,CO,847.0,IAD,IAH,-31
49515,2,1721,AA,622.0,DFW,IAD,2
49516,2,1725,NW,183.0,IAD,DTW,-7
49517,2,1725,AA,1465.0,IAD,DFW,-8
49518,2,1730,UA,914.0,IAD,LGA,5
49519,2,1730,UA,1015.0,BDL,IAD,5
49520,2,1730,UA,1505.0,DTW,IAD,-9
49521,2,1730,UA,1127.0,BOS,IAD,-3
49522,2,1730,NW,732.0,MSP,IAD,11
49523,2,1730,AA,958.0,SJU,IAD,-8
49524,2,1731,TW,674.0,STL,IAD,8
49525,2,1745,UA,1267.0,CLE,IAD,1
49526,2,1745,UA,1425.0,EWR,IAD,-4
49527,2,1745,UA,917.0,LGA,IAD,-21
49528,2,1745,UA,1404.0,PBI,IAD,4
49529,2,1755,CO,417.0,IAD,DEN,27
49530,2,1755,UA,1020.0,TPA,IAD,-3
49531,2,1800,UA,1095.0,PHL,IAD,15
49532,2,1800,UA,539.0,ROC,IAD,-5
49533,2,1800,UA,355.0,IAD,DEN,-21
49534,2,1805,DL,249.0,IAD,SLC,-13
49535,2,1810,NW,837.0,IAD,MEM,-25
49536,2,1810,TW,891.0,IAD,LAX,10
49537,2,1815,US,133.0,IAD,PIT,8
49538,2,1815,UA,559.0,MCO,IAD,-1
49539,2,1830,UA,1572.0,ATL,IAD,-9
49540,2,1830,CO,848.0,IAH,IAD,14
49541,2,1845,UA,346.0,DEN,IAD,3
49542,2,1850,UA,267.0,BDL,IAD,-6
49543,2,1855,UA,1263.0,CAE,IAD,1
49544,2,1855,UA,1094.0,SDF,IAD,-10
49545,2,1900,UA,1070.0,RDU,IAD,-9
49546,2,1905,CO,1228.0,DEN,IAD,12
49547,2,1910,DL,1089.0,IAD,ATL,50
49548,2,1910,AA,145.0,IAD,DFW,25
49549,2,1930,NW,599.0,IAD,DTW,0
49550,2,1935,UA,1015.0,IAD,ATL,1
49551,2,1940,UA,1095.0,IAD,IAH,-14
49552,2,1940,UA,1505.0,IAD,RSW,-5
49553,2,1940,CO,897.0,IAD,LAX,3
49554,2,1945,UA,539.0,IAD,MCO,35
49555,2,1945,UA,1425.0,IAD,FLL,9
49556,2,1945,UA,1267.0,IAD,MIA,-3
49557,2,1950,UA,917.0,IAD,MSY,-4
49558,2,1955,UA,710.0,ORD,IAD,66
49559,2,1959,UA,919.0,LGA,IAD,3
49560,2,1959,AA,472.0,DFW,IAD,46
49561,2,2005,AA,1168.0,ORD,IAD,37
49562,2,2012,UA,489.0,IAD,ORD,-6
49563,2,2015,NW,1168.0,MEM,IAD,29
49564,2,2031,DL,1496.0,ATL,IAD,7
49565,2,2045,UA,942.0,HPN,IAD,-1
49566,2,2055,TW,664.0,STL,IAD,17
49567,2,2100,UA,918.0,IAD,LGA,4
49568,2,2100,UA,267.0,IAD,DEN,-27
49569,2,2105,UA,1094.0,IAD,BDL,17
49570,2,2105,UA,1066.0,IAD,BOS,2
49571,2,2105,UA,1020.0,IAD,MHT,1
49572,2,2110,UA,1070.0,IAD,SYR,4
49573,2,2110,UA,1572.0,IAD,BUF,-2
49574,2,2110,UA,1032.0,IAD,BTV,17
49575,2,2115,UA,1028.0,IAD,PHL,14
49576,2,2115,UA,1404.0,IAD,ROC,3
49577,2,2115,UA,559.0,IAD,CLE,2
49578,2,2120,UA,56.0,IAD,EWR,4
49579,2,2125,UA,1263.0,IAD,DTW,-2
49580,2,2130,NW,1118.0,DTW,IAD,15
49581,2,2135,CO,896.0,LAX,IAD,5
49582,2,2145,US,434.0,PIT,IAD,-6
49583,2,2200,UA,30.0,LAX,IAD,9
49584,2,2218,AA,92.0,LAX,IAD,-2
49585,2,2230,UA,16.0,SFO,IAD,25
49586,2,2331,DL,962.0,ATL,IAD,-8
49587,3,555,UA,631.0,IAD,HPN,10
49588,3,600,DL,409.0,IAD,ATL,-13
49589,3,615,UA,257.0,IAD,DEN,-32
49590,3,615,UA,528.0,ORD,IAD,3
49591,3,625,CO,581.0,IAD,DEN,-32
49592,3,630,UA,900.0,IAD,LGA,1
49593,3,630,UA,1571.0,BTV,IAD,-32
49594,3,645,UA,1515.0,BDL,IAD,-22
49595,3,645,UA,1545.0,MHT,IAD,1
49596,3,645,UA,1153.0,BOS,IAD,-6
49597,3,650,UA,1018.0,IND,IAD,-1
49598,3,655,UA,1465.0,DTW,IAD,0
49599,3,700,AA,138.0,DFW,IAD,4
49600,3,700,UA,264.0,DEN,IAD,10
49601,3,700,UA,1237.0,BUF,IAD,-4
49602,3,700,UA,1165.0,CLE,IAD,4
49603,3,700,UA,1191.0,ROC,IAD,-15
49604,3,700,UA,1199.0,SYR,IAD,14
49605,3,700,UA,51.0,EWR,IAD,-2
49606,3,700,UA,901.0,LGA,IAD,7
49607,3,700,UA,1062.0,IAD,BOS,5
49608,3,700,NW,731.0,IAD,MSP,9
49609,3,700,AA,845.0,IAD,DFW,-15
49610,3,700,UA,1144.0,MCO,IAD,14
49611,3,700,UA,904.0,TPA,IAD,16
49612,3,710,AA,1103.0,IAD,ORD,-5
49613,3,715,UA,1021.0,PHL,IAD,14
49614,3,715,UA,1069.0,JAX,IAD,-1
49615,3,725,TW,629.0,IAD,STL,-30
49616,3,725,NW,259.0,IAD,DTW,0
49617,3,735,UA,1298.0,SDF,IAD,-3
49618,3,738,UA,1428.0,ATL,IAD,14
49619,3,740,CO,845.0,IAD,IAH,-18
49620,3,745,DL,231.0,IAD,SLC,-27
49621,3,800,UA,1584.0,MSY,IAD,6
49622,3,800,UA,1026.0,IAH,IAD,1
49623,3,800,UA,908.0,DFW,IAD,-8
49624,3,800,UA,841.0,IAD,ORD,7
49625,3,810,AA,1021.0,IAD,DFW,-13
49626,3,810,UA,903.0,LGA,IAD,-8
49627,3,812,AA,971.0,IAD,SJU,3
49628,3,815,UA,50.0,SFO,IAD,6
49629,3,815,US,509.0,IAD,PIT,24
49630,3,820,TW,862.0,SFO,IAD,13
49631,3,827,AA,272.0,DFW,IAD,10
49632,3,830,UA,52.0,LAX,IAD,17
49633,3,845,UA,97.0,IAD,LAX,-10
49634,3,845,AA,76.0,LAX,IAD,28
49635,3,845,US,172.0,PIT,IAD,15
49636,3,850,UA,1237.0,IAD,CAE,-8
49637,3,850,UA,1021.0,IAD,MSY,69
49638,3,850,UA,1191.0,IAD,MCO,32
49639,3,850,NW,189.0,IAD,SEA,-35
49640,3,850,UA,1571.0,IAD,IND,-22
49641,3,855,UA,1153.0,IAD,SDF,3
49642,3,855,UA,1165.0,IAD,FLL,6
49643,3,855,UA,21.0,IAD,SFO,-29
49644,3,855,UA,1545.0,IAD,MIA,11
49645,3,855,UA,1515.0,IAD,RDU,2
49646,3,900,UA,1041.0,BOS,IAD,-19
49647,3,900,UA,901.0,IAD,TPA,3
49648,3,905,DL,1497.0,IAD,ATL,5
49649,3,905,UA,1465.0,IAD,JAX,-11
49650,3,910,UA,51.0,IAD,SEA,14
49651,3,915,CO,1609.0,IAD,DEN,-44
49652,3,915,UA,1010.0,MIA,IAD,13
49653,3,920,UA,175.0,IAD,DEN,-25
49654,3,920,UA,1420.0,RSW,IAD,5
49655,3,920,AA,77.0,IAD,LAX,-23
49656,3,925,UA,1258.0,FLL,IAD,3
49657,3,940,DL,974.0,SLC,IAD,23
49658,3,945,AA,337.0,IAD,ORD,-12
49659,3,945,UA,1400.0,IAD,EWR,13
49660,3,945,UA,1428.0,IAD,BDL,3
49661,3,945,UA,1069.0,IAD,DTW,8
49662,3,945,UA,1298.0,IAD,BOS,17
49663,3,950,UA,1018.0,IAD,PHL,15
49664,3,950,UA,1144.0,IAD,ROC,24
49665,3,1000,UA,904.0,IAD,LGA,13
49666,3,1000,UA,903.0,IAD,CLE,-1
49667,3,1010,US,172.0,IAD,PHF,2
49668,3,1014,DL,472.0,ATL,IAD,13
49669,3,1015,TW,687.0,IAD,STL,-9
49670,3,1025,NW,1163.0,IAD,MEM,0
49671,3,1037,UA,270.0,DEN,IAD,28
49672,3,1038,UA,280.0,DEN,IAD,10
49673,3,1040,UA,1014.0,RDU,IAD,-3
49674,3,1040,CO,1256.0,DEN,IAD,1
49675,3,1045,UA,1280.0,CAE,IAD,7
49676,3,1115,UA,1478.0,MSY,IAD,38
49677,3,1117,AA,138.0,IAD,ROC,-1
49678,3,1120,UA,340.0,ORD,IAD,0
49679,3,1121,UA,741.0,IAD,ORD,-13
49680,3,1130,CO,1621.0,IAD,DEN,-52
49681,3,1135,US,577.0,PHF,IAD,1
49682,3,1145,UA,907.0,LGA,IAD,-3
49683,3,1145,UA,1427.0,BDL,IAD,-12
49684,3,1148,UA,1043.0,BOS,IAD,3
49685,3,1150,UA,1595.0,DTW,IAD,-1
49686,3,1155,NW,498.0,DTW,IAD,39
49687,3,1200,UA,563.0,PHL,IAD,-7
49688,3,1200,UA,1055.0,CLE,IAD,4
49689,3,1200,UA,1091.0,ROC,IAD,-5
49690,3,1200,UA,995.0,EWR,IAD,-9
49691,3,1215,UA,910.0,FLL,IAD,10
49692,3,1215,UA,1283.0,MIA,IAD,1
49693,3,1225,UA,20.0,SFO,IAD,2
49694,3,1230,UA,1420.0,IAD,BOS,11
49695,3,1230,UA,1010.0,IAD,MHT,-4
49696,3,1230,UA,1026.0,IAD,BTV,-4
49697,3,1230,UA,1566.0,MCO,IAD,1
49698,3,1230,UA,1554.0,TPA,IAD,7
49699,3,1235,UA,1584.0,IAD,EWR,18
49700,3,1235,UA,1258.0,IAD,BDL,19
49701,3,1240,UA,1014.0,IAD,SYR,-8
49702,3,1240,UA,1280.0,IAD,BUF,4
49703,3,1240,DL,823.0,IAD,ATL,-10
49704,3,1245,US,577.0,IAD,PIT,3
49705,3,1245,UA,1405.0,JAX,IAD,-8
49706,3,1245,NW,1086.0,MEM,IAD,7
49707,3,1245,UA,56.0,SEA,IAD,18
49708,3,1250,AA,1396.0,DFW,IAD,0
49709,3,1250,UA,54.0,LAX,IAD,7
49710,3,1300,UA,1294.0,ATL,IAD,-1
49711,3,1305,UA,908.0,IAD,LGA,8
49712,3,1306,AA,123.0,IAD,DFW,-8
49713,3,1310,NW,730.0,MSP,IAD,23
49714,3,1322,TW,636.0,STL,IAD,8
49715,3,1325,CO,942.0,IAH,IAD,-2
49716,3,1325,CO,586.0,DEN,IAD,-10
49717,3,1330,AA,36.0,LAX,IAD,3
49718,3,1335,US,340.0,PIT,IAD,9
49719,3,1345,UA,941.0,IAD,ORD,-12
49720,3,1350,NW,1167.0,IAD,MEM,0
49721,3,1355,UA,1091.0,IAD,IAH,-19
49722,3,1355,UA,191.0,IAD,LAX,-14
49723,3,1355,UA,1427.0,IAD,TPA,-21
49724,3,1355,UA,59.0,IAD,SFO,-11
49725,3,1358,AA,193.0,ROC,IAD,-15
49726,3,1400,UA,1043.0,IAD,MSY,-10
49727,3,1400,UA,995.0,IAD,ATL,-10
49728,3,1405,UA,907.0,IAD,MCO,1
49729,3,1405,UA,1595.0,IAD,PBI,-4
49730,3,1405,UA,226.0,ORD,IAD,3
49731,3,1425,UA,283.0,IAD,DEN,-19
49732,3,1433,AA,338.0,DFW,IAD,5
49733,3,1440,UA,1149.0,BOS,IAD,-15
49734,3,1440,UA,565.0,BTV,IAD,-11
49735,3,1445,UA,1155.0,BDL,IAD,-11
49736,3,1445,UA,1099.0,MHT,IAD,-7
49737,3,1455,UA,1257.0,EWR,IAD,-10
49738,3,1500,UA,1277.0,BUF,IAD,14
49739,3,1500,UA,1261.0,SYR,IAD,-10
49740,3,1500,UA,915.0,LGA,IAD,-16
49741,3,1510,CO,1675.0,IAD,DEN,-32
49742,3,1520,UA,1294.0,IAD,EWR,-8
49743,3,1520,UA,1554.0,IAD,BDL,14
49744,3,1520,UA,1052.0,IAD,BOS,-1
49745,3,1520,UA,344.0,DEN,IAD,23
49746,3,1521,DL,742.0,ATL,IAD,-8
49747,3,1525,UA,1283.0,IAD,CLE,-8
49748,3,1525,UA,1405.0,IAD,DTW,-3
49749,3,1530,UA,1478.0,IAD,ROC,4
49750,3,1530,CO,1768.0,DEN,IAD,3
49751,3,1539,AA,193.0,IAD,DFW,-17
49752,3,1550,UA,910.0,IAD,LGA,9
49753,3,1555,NW,1166.0,MEM,IAD,7
49754,3,1610,US,217.0,IAD,PIT,1
49755,3,1610,NW,272.0,DTW,IAD,0
49756,3,1615,UA,1032.0,IAH,IAD,0
49757,3,1620,DL,573.0,IAD,ATL,3
49758,3,1625,NW,733.0,IAD,MSP,0
49759,3,1626,DL,932.0,SLC,IAD,24
49760,3,1630,UA,1022.0,IAD,PHL,11
49761,3,1630,UA,918.0,MSY,IAD,4
49762,3,1630,UA,1028.0,DFW,IAD,-10
49763,3,1640,UA,501.0,IAD,ORD,16
49764,3,1644,DL,934.0,ATL,IAD,-11
49765,3,1645,UA,1099.0,IAD,IND,-16
49766,3,1645,US,712.0,PIT,IAD,7
49767,3,1645,UA,1277.0,IAD,CAE,-7
49768,3,1650,UA,674.0,ORD,IAD,-2
49769,3,1653,UA,1155.0,IAD,SDF,-5
49770,3,1655,UA,1149.0,IAD,RDU,3
49771,3,1655,UA,565.0,IAD,DFW,-16
49772,3,1655,UA,1257.0,IAD,JAX,-9
49773,3,1700,UA,1076.0,IAD,BDL,14
49774,3,1705,TW,487.0,IAD,STL,17
49775,3,1705,UA,57.0,IAD,SFO,-16
49776,3,1710,UA,55.0,IAD,LAX,7
49777,3,1715,UA,1068.0,IAD,BOS,3
49778,3,1715,CO,847.0,IAD,IAH,-29
49779,3,1721,AA,622.0,DFW,IAD,8
49780,3,1724,AA,236.0,ORD,IAD,2
49781,3,1725,NW,183.0,IAD,DTW,-9
49782,3,1725,AA,1465.0,IAD,DFW,-17
49783,3,1730,UA,914.0,IAD,LGA,7
49784,3,1730,UA,1015.0,BDL,IAD,-3
49785,3,1730,UA,1505.0,DTW,IAD,-4
49786,3,1730,UA,1127.0,BOS,IAD,-12
49787,3,1730,AA,958.0,SJU,IAD,-8
49788,3,1731,TW,674.0,STL,IAD,18
49789,3,1740,TW,863.0,IAD,SFO,-17
49790,3,1745,UA,1267.0,CLE,IAD,0
49791,3,1745,UA,1425.0,EWR,IAD,-1
49792,3,1745,UA,917.0,LGA,IAD,-6
49793,3,1745,UA,1404.0,PBI,IAD,6
49794,3,1755,CO,417.0,IAD,DEN,-23
49795,3,1755,UA,1020.0,TPA,IAD,-4
49796,3,1800,UA,1095.0,PHL,IAD,-7
49797,3,1800,UA,539.0,ROC,IAD,-5
49798,3,1800,UA,355.0,IAD,DEN,-31
49799,3,1800,AA,75.0,IAD,LAX,-11
49800,3,1800,UA,1066.0,IND,IAD,-4
49801,3,1805,DL,249.0,IAD,SLC,-18
49802,3,1810,NW,837.0,IAD,MEM,-20
49803,3,1815,US,133.0,IAD,PIT,0
49804,3,1815,UA,559.0,MCO,IAD,4
49805,3,1830,UA,1572.0,ATL,IAD,-5
49806,3,1830,CO,848.0,IAH,IAD,16
49807,3,1845,UA,346.0,DEN,IAD,39
49808,3,1850,UA,267.0,BDL,IAD,-5
49809,3,1855,UA,1263.0,CAE,IAD,0
49810,3,1855,UA,1094.0,SDF,IAD,-4
49811,3,1900,UA,1070.0,RDU,IAD,-8
49812,3,1905,CO,1228.0,DEN,IAD,10
49813,3,1910,DL,1089.0,IAD,ATL,-16
49814,3,1910,AA,145.0,IAD,DFW,-19
49815,3,1930,NW,599.0,IAD,DTW,-11
49816,3,1935,UA,1015.0,IAD,ATL,-23
49817,3,1940,UA,1559.0,BOS,IAD,2
49818,3,1940,UA,1095.0,IAD,IAH,-17
49819,3,1940,UA,1505.0,IAD,RSW,-12
49820,3,1940,CO,897.0,IAD,LAX,-37
49821,3,1945,UA,539.0,IAD,MCO,6
49822,3,1945,UA,1425.0,IAD,FLL,3
49823,3,1945,UA,1267.0,IAD,MIA,-5
49824,3,1950,UA,917.0,IAD,MSY,-6
49825,3,1950,UA,1127.0,IAD,TPA,-8
49826,3,1959,UA,919.0,LGA,IAD,0
49827,3,1959,AA,472.0,DFW,IAD,-1
49828,3,2005,AA,1168.0,ORD,IAD,39
49829,3,2012,UA,489.0,IAD,ORD,-19
49830,3,2015,NW,1168.0,MEM,IAD,8
49831,3,2031,DL,1496.0,ATL,IAD,-10
49832,3,2055,TW,664.0,STL,IAD,23
49833,3,2100,UA,918.0,IAD,LGA,25
49834,3,2100,UA,267.0,IAD,DEN,-32
49835,3,2100,AA,97.0,IAD,LAX,-23
49836,3,2105,UA,1094.0,IAD,BDL,10
49837,3,2105,UA,1066.0,IAD,BOS,10
49838,3,2105,UA,1020.0,IAD,MHT,-6
49839,3,2110,UA,1070.0,IAD,SYR,4
49840,3,2110,UA,1572.0,IAD,BUF,-4
49841,3,2110,UA,1032.0,IAD,BTV,10
49842,3,2115,UA,1028.0,IAD,PHL,20
49843,3,2115,UA,1404.0,IAD,ROC,2
49844,3,2115,UA,559.0,IAD,CLE,5
49845,3,2120,UA,56.0,IAD,EWR,7
49846,3,2125,UA,1263.0,IAD,DTW,1
49847,3,2130,NW,1118.0,DTW,IAD,-1
49848,3,2135,CO,896.0,LAX,IAD,-16
49849,3,2145,US,434.0,PIT,IAD,-7
49850,3,2200,UA,30.0,LAX,IAD,3
49851,3,2218,AA,92.0,LAX,IAD,4
49852,3,2230,UA,16.0,SFO,IAD,12
49853,3,2331,DL,962.0,ATL,IAD,-6
49854,4,555,UA,631.0,IAD,HPN,14
49855,4,600,DL,409.0,IAD,ATL,-16
49856,4,615,UA,257.0,IAD,DEN,-29
49857,4,615,UA,528.0,ORD,IAD,9
49858,4,625,CO,581.0,IAD,DEN,-16
49859,4,630,UA,1571.0,BTV,IAD,-28
49860,4,645,UA,1515.0,BDL,IAD,-19
49861,4,645,UA,1545.0,MHT,IAD,13
49862,4,645,UA,1153.0,BOS,IAD,12
49863,4,650,UA,1018.0,IND,IAD,5
49864,4,655,UA,1465.0,DTW,IAD,-8
49865,4,700,AA,138.0,DFW,IAD,12
49866,4,700,UA,264.0,DEN,IAD,22
49867,4,700,UA,1237.0,BUF,IAD,12
49868,4,700,UA,1165.0,CLE,IAD,-9
49869,4,700,UA,1191.0,ROC,IAD,1
49870,4,700,UA,1199.0,SYR,IAD,-19
49871,4,700,UA,51.0,EWR,IAD,-4
49872,4,700,UA,901.0,LGA,IAD,-5
49873,4,700,UA,1062.0,IAD,BOS,9
49874,4,700,NW,731.0,IAD,MSP,-10
49875,4,700,AA,845.0,IAD,DFW,-17
49876,4,700,UA,1144.0,MCO,IAD,17
49877,4,700,UA,904.0,TPA,IAD,-1
49878,4,710,AA,1103.0,IAD,ORD,0
49879,4,715,UA,1021.0,PHL,IAD,15
49880,4,715,UA,1069.0,JAX,IAD,1
49881,4,725,TW,629.0,IAD,STL,-18
49882,4,725,NW,259.0,IAD,DTW,4
49883,4,735,UA,1298.0,SDF,IAD,0
49884,4,738,UA,1428.0,ATL,IAD,1
49885,4,740,CO,845.0,IAD,IAH,-24
49886,4,745,DL,231.0,IAD,SLC,-21
49887,4,800,UA,1584.0,MSY,IAD,2
49888,4,800,UA,1026.0,IAH,IAD,2
49889,4,800,UA,908.0,DFW,IAD,-9
49890,4,800,CO,1094.0,IAH,IAD,10
49891,4,800,CO,1710.0,DEN,IAD,-2
49892,4,800,UA,841.0,IAD,ORD,-1
49893,4,810,AA,1021.0,IAD,DFW,-18
49894,4,812,AA,971.0,IAD,SJU,-4
49895,4,815,UA,50.0,SFO,IAD,11
49896,4,815,US,591.0,IAD,PIT,16
49897,4,820,TW,862.0,SFO,IAD,27
49898,4,827,AA,272.0,DFW,IAD,11
49899,4,830,UA,52.0,LAX,IAD,13
49900,4,845,UA,97.0,IAD,LAX,-9
49901,4,845,AA,76.0,LAX,IAD,29
49902,4,850,UA,1237.0,IAD,CAE,-4
49903,4,850,UA,1021.0,IAD,MSY,8
49904,4,850,UA,1191.0,IAD,MCO,15
49905,4,850,NW,189.0,IAD,SEA,12
49906,4,850,UA,1571.0,IAD,IND,-3
49907,4,850,US,172.0,PIT,IAD,12
49908,4,855,UA,1153.0,IAD,SDF,-3
49909,4,855,UA,1165.0,IAD,FLL,10
49910,4,855,UA,21.0,IAD,SFO,-2
49911,4,855,UA,1545.0,IAD,MIA,38
49912,4,855,UA,1515.0,IAD,RDU,-4
49913,4,900,UA,1041.0,BOS,IAD,-5
49914,4,900,UA,901.0,IAD,TPA,1
49915,4,905,DL,1497.0,IAD,ATL,-5
49916,4,905,UA,1465.0,IAD,JAX,-6
49917,4,910,UA,51.0,IAD,SEA,12
49918,4,915,UA,1199.0,IAD,ATL,-5
49919,4,915,CO,1609.0,IAD,DEN,-11
49920,4,915,UA,1010.0,MIA,IAD,14
49921,4,915,TW,890.0,LAX,IAD,11
49922,4,920,UA,175.0,IAD,DEN,-4
49923,4,920,UA,1420.0,RSW,IAD,7
49924,4,920,AA,77.0,IAD,LAX,-21
49925,4,925,UA,1258.0,FLL,IAD,4
49926,4,940,DL,974.0,SLC,IAD,27
49927,4,945,AA,337.0,IAD,ORD,-20
49928,4,945,UA,1400.0,IAD,EWR,-5
49929,4,945,UA,1428.0,IAD,BDL,5
49930,4,945,UA,1069.0,IAD,DTW,-1
49931,4,945,UA,1298.0,IAD,BOS,5
49932,4,948,AA,290.0,ORD,IAD,-3
49933,4,950,UA,1018.0,IAD,PHL,11
49934,4,950,UA,1144.0,IAD,ROC,0
49935,4,1000,UA,904.0,IAD,LGA,8
49936,4,1010,US,172.0,IAD,PHF,5
49937,4,1014,DL,472.0,ATL,IAD,3
49938,4,1015,TW,687.0,IAD,STL,-7
49939,4,1025,NW,1163.0,IAD,MEM,-10
49940,4,1038,UA,280.0,DEN,IAD,1
49941,4,1040,UA,1014.0,RDU,IAD,-1
49942,4,1045,UA,1280.0,CAE,IAD,82
49943,4,1115,UA,1478.0,MSY,IAD,11
49944,4,1117,AA,138.0,IAD,ROC,0
49945,4,1120,UA,340.0,ORD,IAD,1
49946,4,1121,UA,741.0,IAD,ORD,-10
49947,4,1130,CO,1621.0,IAD,DEN,-40
49948,4,1135,US,577.0,PHF,IAD,1
49949,4,1145,UA,907.0,LGA,IAD,16
49950,4,1145,UA,1427.0,BDL,IAD,-6
49951,4,1148,UA,1043.0,BOS,IAD,-4
49952,4,1150,UA,1595.0,DTW,IAD,2
49953,4,1155,NW,498.0,DTW,IAD,10
49954,4,1200,UA,563.0,PHL,IAD,11
49955,4,1200,UA,1055.0,CLE,IAD,7
49956,4,1200,UA,1091.0,ROC,IAD,-5
49957,4,1200,UA,995.0,EWR,IAD,0
49958,4,1215,UA,910.0,FLL,IAD,3
49959,4,1215,UA,1283.0,MIA,IAD,29
49960,4,1220,NW,188.0,SEA,IAD,2
49961,4,1225,CO,1099.0,IAD,IAH,11
49962,4,1225,UA,20.0,SFO,IAD,12
49963,4,1230,UA,1420.0,IAD,BOS,-1
49964,4,1230,UA,1026.0,IAD,BTV,12
49965,4,1230,UA,1566.0,MCO,IAD,6
49966,4,1230,UA,1554.0,TPA,IAD,4
49967,4,1235,UA,1584.0,IAD,EWR,3
49968,4,1235,UA,1258.0,IAD,BDL,33
49969,4,1240,UA,1014.0,IAD,SYR,-6
49970,4,1240,UA,1280.0,IAD,BUF,94
49971,4,1240,DL,823.0,IAD,ATL,-13
49972,4,1245,US,577.0,IAD,PIT,9
49973,4,1245,UA,1405.0,JAX,IAD,-8
49974,4,1245,NW,1086.0,MEM,IAD,2
49975,4,1245,UA,56.0,SEA,IAD,10
49976,4,1250,AA,1396.0,DFW,IAD,-4
49977,4,1250,UA,54.0,LAX,IAD,-1
49978,4,1300,UA,1294.0,ATL,IAD,-4
49979,4,1305,UA,908.0,IAD,LGA,14
49980,4,1306,AA,123.0,IAD,DFW,-11
49981,4,1310,NW,730.0,MSP,IAD,5
49982,4,1320,AA,977.0,IAD,ORD,-26
49983,4,1322,TW,636.0,STL,IAD,4
49984,4,1325,CO,942.0,IAH,IAD,1
49985,4,1325,CO,586.0,DEN,IAD,-8
49986,4,1330,AA,36.0,LAX,IAD,8
49987,4,1335,US,340.0,PIT,IAD,26
49988,4,1345,UA,941.0,IAD,ORD,13
49989,4,1350,NW,1167.0,IAD,MEM,2
49990,4,1350,UA,563.0,IAD,DFW,-19
49991,4,1355,UA,1091.0,IAD,IAH,-16
49992,4,1355,UA,191.0,IAD,LAX,15
49993,4,1355,UA,1427.0,IAD,TPA,12
49994,4,1355,UA,59.0,IAD,SFO,15
49995,4,1358,AA,193.0,ROC,IAD,-5
49996,4,1400,UA,1043.0,IAD,MSY,2
49997,4,1400,UA,995.0,IAD,ATL,-10
49998,4,1405,UA,907.0,IAD,MCO,10
49999,4,1405,UA,1595.0,IAD,PBI,0
50000,4,1425,UA,283.0,IAD,DEN,-2
